id,name,text,trans
0000000000000,__title__,3章6話,第3章 第6话
0000000000000,星南,まるで……この私が、,这就像……在说我，
0000000000000,星南,花海咲季に負けるかのように、聞こえたのだけど。,会输给花海咲季一样。
0000000000000,佑芽,はいッ！　そう言いました！,是的！ 我就是这么说的！
0000000000000,佑芽,その頃には、お姉ちゃんが,到那时候，姐姐已经
0000000000000,佑芽,学園で一番のアイドルになっているからです！,是学校里最棒的偶像了！
0000000000000,佑芽,だから、十王会長。,所以，十王会长。
0000000000000,佑芽,あたしをプロデュースしてください！,请培育我吧！
0000000000000,佑芽,あたしと一緒に、お姉ちゃんと戦ってください！,请和我一起，向姐姐挑战吧！
0000000000000,佑芽,必ず役に立ちますから！！,我一定会帮上忙的！！
0000000000000,星南,<r\=セレクション>選抜試験</r>に参加し、結果を出しなさい。,参加选拔考试，并取得成绩。
0000000000000,星南,話はそれからよ。,之后再谈吧。
0000000000000,{user},……と、いうことがあったんです。,……事情就是这样的。
0000000000000,一同,…………………………………………………………,…………………………………………………………
0000000000000,ことね,は、花海妹ぉ～～～～～～～～～～～～っ！,咲季的妹妹～～～～～～～～～～～～！
0000000000000,佑芽,ことねちゃんたちにも、佑芽って呼んで欲しいなぁ。,琴音你们也叫我佑芽吧。
0000000000000,ことね,呼び方とかどーでもいーし！,叫什么都无所谓啦！
0000000000000,ことね,おま……おまえ……なにしてくれてんの！？,你……你到底在搞什么啊！？
0000000000000,佑芽,そ、そんなに揺すらないでよぉ！,别，别摇我啊！
0000000000000,佑芽,服が伸びちゃうぅぅぅ～～。,衣服都要被拉长了～～。
0000000000000,ことね,うっさいおばかぁ！　あたしたちのユニット、,你这个大笨蛋！ 我们的组合，
0000000000000,ことね,思いっきり会長に目を付けられちゃったじゃん！,彻底被会长盯上了！
0000000000000,佑芽,えっ……ダメだった？,啊……不行吗？
0000000000000,咲季,いーえっ！　よくやったわ佑芽！,不！ 佑芽你做得很好！
0000000000000,咲季,こっちきなさい、いい子いい子してあげる！,过来，我要好好夸夸你！
0000000000000,佑芽,えへへぇ……,嘿嘿……
